address,authDate,compAuthId,compBizNo,compName,compRegNo,compTel,presidentName,product,rnum,compTypeNm,compMgrNo,cancelDate,compCert
경상남도 창원시 의창구 동읍 동읍로 112번길 26,2023-04-11,1297,609-54-11893,대열농산,제2023-013호,055-265-5570,양상용,"도매 및 상품중개업, 농업(농산물)",372,일반,daeyeol15,,
"서울특별시 금천구 가산디지털1로 171, 2층 206호(가산동, 가산에스케이 브이원센터)",2023-03-20,1296,114-95-68659,침약손지압힐링센터,제2023-012호,02-6956-3175,박철관,안마서비스,373,일반,wondario,,
부산광역시 기장군 정관읍 산단7로 65,2023-03-20,1295,621-81-91156,(주)일영이푸드,제2023-011호,051-728-5291,배영미,제조업(축산물 가공),374,일반,food1252,,
"경기도 부천시 길주로 315, 뉴월드타운 102동 401호",2023-03-30,1294,812-87-01650,(주)아트림,제2023-010호,032-329-7371,김경희,미술작품 렌탈,375,일반,artrim,,
"경기도 용인시 기흥구 서천로201번길 14, 2층 209호 214호(농서동, 프리미엄원희캐슬 기흥서천)",2023-03-20,1293,339-87-02789,(주)희망별숲,제2023-009호,031-8019-8362,강석진,제과류 제조업,376,자회사,,,
"서울특별시 서대문구 이화여대길 52, 이화알프스어린이관 비108호",2023-03-09,1292,309-81-08010,이수매니지먼트(주),제2023-008호,070-8830-2281,박애영,베이커리,377,자회사,,,
경상남도 김해시 금관대로1073번길 6-2(풍유동),2023-03-07,1291,568-88-02628,(주)재성,제2023-007호,055-311-2225,김소현,"제조 및 용역(생활용품, 기타용역)",378,자회사,,,
"충청북도 청주시 청원구 오창읍 과학산업2로 587-32, 1층",2023-02-06,1283,704-81-02813,(주)네패스루아,제2023-006호,043-240-8500,이창우,"예술, 스포츠 및 여가관련 서비스업(공연 등)",379,자회사,nepesrua,,
"인천광역시 서구 보듬로 158, 공존 1010호(오류동, 블루텍)",2023-01-25,1272,411-88-02865,넥스트(주),제2023-005호,032-561-1022,강양규,제조업 및 도소매업 등(컴퓨터 등),380,일반,nextinc,,
충청남도 금산군 복수면 복수공단길 8-78,2023-01-25,1271,594-16-00845,엠에스인더스트리,제2023-004호,041-754-0701,윤주성,"제조업(부직포, 합성섬유)",381,일반,msi0701,,
"대전광역시 대덕구 신탄진로839번길 37, 1층(신탄진동)",2023-01-10,1267,314-17-80935,클린서비스,제2023-003호,042-488-1142,권효주,"제조업, 서비스(면장갑 생산 및 세탁)",382,일반,kis528,,
경상남도 하동군 악양면 악양동로 248,2023-01-04,1253,613-81-63514,농업회사법인 (주)자연향기,제2023-001호,055-883-3019,권자연,"제조업(농산물, 조미김 등)",383,일반,ga959,,
충청북도 진천군 덕산읍 신척산단4로6,2022-12-29,1251,143-81-29133,(주)우리델리카,제2022-094호,043-531-8830,이우주,제조업(도시락 및 샐러드 등),384,일반,,,
충청북도 충주시 상방11길 3,2022-12-29,1250,271-86-00625,(주)금성에이브이,제2022-093호,043-854-2388,김성호,"제조업(오디오엠프, CCTV 등)",385,일반,gsav5577,,
"전라북도 군산시 가도2길 39-8(오식도동, 새만금린넨)",2022-12-29,1249,401-08-70501,새만금린넨,제2022-092호,063-464-0075,정찬완,세탁업,386,일반,smglinen,,
인천광역시 강화군 송해면 장정양오길 434,2022-12-29,1248,553-86-01429,농업회사법인 (주)진심,제2022-091호,032-562-1435,최윤정,"농업, 도매 및 소매업(곡물 등)",387,일반,jinsim315,,
서울특별시 중구 삼일대로6길 5,2022-12-29,1246,104-86-42489,(주)제이스타일코리아,제2022-090호,070-8857-1080,장인석,아동복 제조 판매,388,일반,jstyle1004,,
"서울특별시 중구 세종대로9길 20, 15층",2022-12-29,1247,124-82-34893,사회적협동조합 스윗,제2022-089호,070-5151-0033,선석근,음표 판매,389,일반,swith34893,,
경상북도 포항시 남구 대송면 제내길31번길 33,2022-12-29,1245,506-81-33949,(주)포항개발,제2022-088호,054-285-1878,김종훈,세탁물 처리업(세탁물),390,일반,,,
"경상북도 안동시 전거리7길 106, 1층(용상동)",2022-12-29,1273,468-88-02309,(주)슈퍼마마,제2022-087호,070-4647-0044,김명선,액상차 제조 및 판매(수제 과일청),391,일반,,,
경상북도 포항시 남구 청림로 31(청림동),2022-12-29,1243,250-88-01427,(주)드림에프앤씨,제2022-086호,054-291-7575,김무태,세탁물 처리업(세탁물),392,일반,,,
경기도 김포시 하성면 원산로 45-19,2022-12-29,1242,812-86-01992,(주)크린코리아,제2022-085호,031-997-9090,"김웅기, 김범석",세탁업,393,일반,,,
경기도 김포시 하성면 하사로 92,2022-12-29,1255,811-88-00994,(주)태건,제2022-084호,031-998-3902,이대근,육가공업,394,일반,lncfnb1879,,
경기도 양주시 백석읍 중앙로 292-56,2022-12-29,1240,217-81-47640,(주)오보틀,제2022-083호,1688-1676,김윤성,보틀 제조업,395,일반,ob1676,,
제주특별자치도 제주시 조천읍 함덕남 16길 87,2022-12-22,1238,616-86-13186,주식회사 에버그린제이,제2022-082호,064-784-9918,송지아,"음식(카페), 제조(공방)",396,일반,,,
전라북도 남원시 시묘길 56-14(노암동),2022-12-19,1236,333-88-00626,주식회사 윤창산업,제2022-080호,063-626-8285,김윤자,세탁,397,일반,,,
인천광역시 남동구 남동서로 38,2022-12-19,1234,121-13-46623,하나전자,제2022-078호,032-815-8732,정재문,자동차 부품 등 제조업,398,일반,,,
인천광역시 계양구 서운산단로1길 59,2022-12-19,1233,122-81-56540,대원루스터 주식회사,제2022-077호,032-554-3871,김재형,LED 등 제조,399,일반,,,
"울산광역시 중구 염포로 26, 3층 304호(반구동, 유로캐슬)",2022-12-19,1232,610-82-10937,사단법인 울산장애인부모회,제2022-076호,052-274-9001,이해경,"장애인복지서비스, 장애인주간활동서비스",400,일반,,,
경상북도 의성군 봉양면 농공마전길 32-13,2022-12-19,1229,504-81-59507,(주)청아띠,제2022-073호,054-834-9334,조장현,식료품 제조업 및 가공업,401,일반,atti98,,
경기도 화성시 팔탄면 터넉골로120번길 13-66,2022-12-19,1228,845-81-01717,주식회사 인플럭스,제2022-072호,031-354-6457,진승균,LED 조명 제조,402,일반,iinflux,,
경기도 포천시 화합로 135-13(동교동),2022-12-19,1227,846-86-01603,주식회사 시마,제2022-071호,031-541-5779,서영석,마스크 제조업,403,일반,cymamask,,
"경기도 안양시 만안구 안양로329번길 108, 204호(안양동, 안양월드)",2022-12-16,1239,258-81-00592,(주)이랑,제2022-069호,031-469-2606,정이랑,인쇄판촉물 제조업,404,일반,,,
전라북도 군산시 성산면 여방1길 107,2022-12-08,1225,860-86-01948,농업회사법인 (유)산돌팜,제2022-068호,063-452-1120,홍진웅,식음료 제조,405,일반,sandollfarm,,
"전라남도 무안군 청계면 영산로 1666, 103호(목포대학교도림캠퍼스)",2022-12-08,1224,184-87-02189,오아세 사회적협동조합,제2022-067호,061-450-6253,최용희,장갑 직조업(면장갑),406,일반,oasmk,,2
"서울특별시 성동구 고산자로 320, 1층",2022-12-08,1223,567-81-01291,좋은운동장,제2022-066호,02-720-1002,이민구,재활스포츠,407,일반,gpgkorea,,
경기도 화성시 정남면 괘랑2길 17번길 45-12,2022-12-08,1221,106-81-82274,(주)효성이엔씨,제2022-064호,02-704-1161,유용준,제조(LED 조명 등기구),408,일반,ymso94,,
경기도 여주시 도예로 247(오학동),2022-12-08,1220,126-86-33388,농업회사법인 푸르메소셜팜(주),제2022-063호,02-6395-7008,김병두,"음식점업(카페), 농작물(토마토 등) 판매",409,자회사,,,
"인천광역시 남동구 예술로192번길 40, 5층(구월동)",2022-12-06,1218,131-19-49385,장애인생활신문,제2022-061호,032-433-4201,조병호,신문발행 등 제조업,410,일반,handinews,,
"인천광역시 부평구 주부토로 236, 씨동 408호(갈산동, 인천테크노밸리유1센터)",2022-12-06,1217,415-86-02688,(주)브라보비버인천,제2022-060호,070-4716-2545,오종녕,복사용지 등 제조업,411,자회사,,,
"서울특별시 금천구 가산디지털2로 14, 6층 606 608호(가산동, 대륭테크노타운12차)",2022-11-28,1215,108-12-75619,에스앤씨(SnC) 패션,제2022-058호,02-841-3751,"최은숙, 신인철",제조업(의복),412,일반,sinincheol12,,
"부산광역시 사하구 하신번영로 419(하단동, 삼산빌딩 2층, 5층)",2022-11-28,1252,603-01-87778,KMG(거명),제2022-057호,051-804-2213,문창수,의료기기 등 제조,413,일반,kmg01,,
전라남도 나주시 산포면 재성길 22,2022-11-11,1212,873-87-00976,(유)이화,제2022-055호,061-332-5659,정창선,세탁업,414,일반,,,
경상북도 칠곡군 동명면 금암동석1길 18-10,2022-11-11,1209,169-05-00416,케이원메디칼,제2022-052호,054-977-1338,류인자,"깁스, 슈즈 등 의료 및 건강기기",415,일반,k0610,,
경상북도 칠곡군 동명면 경북대로 860,2022-11-11,1208,513-81-63214,농업회사법인 (주)일광,제2022-051호,054-977-3900,이승재,채소류 식품가공절단,416,일반,ikw8888,,
경상북도 영천시 금호읍 오계공단길 21,2022-11-11,1207,603-81-81155,(주)부흥산업,제2022-050호,054-336-2230,채수홍,의료세탁업 등,417,일반,bhclean2230,,
대구광역시 남구 이천로 63(봉덕동),2022-11-11,1206,532-86-02697,(주)반들,제2022-049호,053-355-4777,신창목,자동차 세차,418,자회사,,,
전라북도 전주시 덕진구 추천로 47-28,2022-10-31,1204,476-82-00386,(사)한국장애인문화예술인협회,제2022-048호,063-714-3967,김영명,"제조업(기타 인쇄, 피복류)",419,일반,,,
부산광역시 기장군 정관읍 산단3로 92-82,2022-10-31,1205,603-81-52271,앙쥬(주),제2022-047호,051-208-8357,박순옥,유아용품 제조,420,일반,angekorea,,
"경기도 수원시 권선구 오목천로132번길 33, 106-2호(고색동, 휴먼스카이밸리)",2022-10-31,1203,173-82-00380,(사)경기도장애인마을,제2022-046호,031-292-1400,김춘봉,"미술품 대여업, 미술품 판매업, 청소용역, 신문 및 정기간행물 발행업, 판촉물 인쇄업, 조화 및 봉안 조화",421,일반,coggdm,,
"경기도 성남시 분당구 서현로 170, 상가동 3층 302호, 302-1호(서현동, 풍림아이원플러스)",2022-10-31,1201,830-82-00300,사회적협동조합 드림온,제2022-044호,031-702-4560,김서정,"교육서비스, 문화예술교육, 판촉물, 카페",422,일반,dreamon1004,,
"서울특별시 종로구 종로 33, 2층(청진동, 그랑서울)",2022-10-11,1191,106-86-50888,주식회사 호브,제2022-042호,02-953-6568,김창수,식음료 서비스,423,자회사,,,
경기도 광주시 순암로 350(중대동),2022-09-29,1190,308-86-00460,(주)엔젤싹스,제2022-041호,031-762-9166,신영임,덧버선 등 양말 제조 및 도소매,424,일반,ssy4044,,
"부산광역시 사상구 대동로 303, 606호, 607호",2022-09-22,1189,605-81-43235,(주)알이시스,제2022-040호,051-817-0555,하부원,전자칠판 등 제조업,425,일반,fic2000,,
"충청남도 당진시 당진중앙2로 59-12, 3층(읍내동)",2022-09-05,1188,506-82-20422,(사)반딧불나눔복지재단,제2022-039호,041-352-0607,정미정,"교육사업, 즉석판매 가공 및 제조업(부각)",426,일반,mjm1217,,
부산광역시 기장군 기장읍 차성서로 147,2022-09-05,1187,605-81-58460,(주)유환,제2022-038호,051-522-8863,이수영,"LED조명, 무대기계, 조명제조",427,일반,uhwan,,
경기도 김포시 통진읍 율마로211번길 30,2022-09-05,1185,765-17-00707,솔로몬,제2022-036호,031-982-2116,박채형,"주방가구, 수납가구 제조",428,일반,thffhahs,,
"경기도 성남시 중원구 순환로 165, 2층 213호(상대원동, 포스테크노)",2022-09-05,1184,220-88-73556,(주)쏠라페,제2022-035호,1661-8759,홍진경,"LED조명, 스마트공기살균기",429,일반,solafe,,
"부산광역시 사상구 사상로 208-1, 402호(괘법동, 사상티오피)",2022-08-18,1183,195-87-02457,(주)터틀즈,제2022-034호,1688-6726,정수진,"디지털프린팅 인쇄, 포장서비스, 청소업",430,일반,slowtt8,,
경기도 김포시 대곶면 산자뫼로 127-22,2022-08-17,1173,234-82-00161,(사)한빛장애인협회,제2022-033호,031-984-1661,유금희,폐수상하수처리 기자재 제조업,431,일반,hanbit0019,,
"서울특별시 금천구 가산디지털로2로 43-14, 7층 712호, 713호(가산동, 가산한화비즈메트로2차)",2022-07-27,1172,590-81-02247,(주)넥스톤,제2022-032호,02-6951-3631,이용택,"제조업(CCTV, 영상감시장치 등)",432,일반,NEXTONE,,
"대전광역시 유성구 문지로 291, 206호(문지동, 효성프라자)",2022-07-27,1170,831-81-02134,(주)이프리,제2022-030호,1544-7386,유미정,"제조업(샐러드, 샌드위치)",433,자회사,,,
전라남도 순천시 해룡명 정채봉길 131,2022-06-28,1290,759-88-02087,(주)하이런드리,제2022-027호,061-723-0992,허영범,의료세탁,434,일반,,,
"서울특별시 강서구 마곡중앙6로 66, 512호(마곡동, 퀸즈파크텐)",2022-06-28,1164,633-82-00301,(사)행복일자리운동본부,제2022-026호,02-769-1030,정덕환,"수배전반, 모터펌프, 청소용역",435,일반,happy1030,,
"서울특별시 종로구 삼봉로 81, 7층 712호",2022-06-28,1163,227-82-11016,(사)동행플러스,제2022-025호,02-899-8128,조순희,"인쇄, 디자인 등",436,일반,dhpluse,,
"서울특별시 금천구 가신디지털1로 19, 지1층 비114호(가산동, 대륭테크노타운 18차)",2022-06-15,1167,105-87-61619,(주)오피스배재,제2022-024호,02-716-0111,"배재문, 박윤경",문구 및 생활용품,437,일반,bjmg,,
"부산광역시 해운대구 센텀북대로 60, 501호",2022-06-07,1161,763-88-00981,(주)에스티이노베이션,제2022-021호,1588-5086,권민수,"시장조사, 여론조사 및 통계리서치",438,일반,sttop0705,,
경상북도 성주군 월항면 월항농공단지1길 45,2022-05-20,1199,510-81-29556,(주)베스트모카,제2022-020호,054-932-2240,백신성,장갑 등 제조 및 도소매업,439,일반,bestmoca,,3
"충청남도 공주시 백제문화로 2142, 1동 102호 웅진동",2022-05-10,1160,718-82-00354,사단법인 희망근로장애인협회,제2022-019호,041-857-8537,신창균,"조명장치(LED), CCTV 등",440,일반,hope569,,
"경기도 시흥시 마산로 100,1011-1013호(조남동, 이-스페이스)",2022-04-26,1159,123-86-26044,주식회사 유비텍정보기술,제2022-018호,031-427-7883,"송연숙, 정경애","조명장치, 전광판, CCTV",441,일반,ubt1101,,
"광주광역시 광산구 앰코로 35, 501-2호(쌍암동, 폭스존)",2022-04-04,1154,407-87-02030,어둠속의빛 주식회사,제2022-013호,062-571-6000,신암철,"한식(음식), 즉석식품제조가공업(떡갈비)",442,자회사,dumedk,,
제주특별자치도 제주시 애월읍 광령평화4길 14,2022-03-15,1153,469-86-01099,(주)제주참농,제2022-012호,064-784-5882,한상헌,도소매업(농산물),443,일반,cham2019,,
"서울특별시 금천구 디지털로9길 32,216-1호(가산동, 갑을그레이트밸리)",2022-03-15,1152,481-88-02466,더봄플러스(주),제2022-011호,02-1833-3775,이성원,사업지원 서비스업(사업시설관리),444,일반,thebomplus,,
"광주광역시 북구 첨단연신로 63, 본관1층(연제동)",2022-03-15,1151,410-82-12427,(사)한올장애인자립복지회,제2022-010호,062-944-3625,신상균,제조업(수배전반),445,일반,shanalljang,,
경기도 김포시 대곶면 대곶서로89번길 125-43,2022-03-15,1148,137-86-04388,(주)아코퍼시스,제2022-009호,031-985-3744,김순이,제조업(가구),446,일반,aaco0820,,
경상북도 구미시 1공단로4길 141-11,2022-03-07,1149,422-86-02444,해피위드(주),제2022-007호,054-465-0093,임동섭,"서비스업(청소, 폐기물수거)",447,자회사,,,
"경상남도 김해시 한림면 김해대로 1031번길 45, C동 1,2 층",2022-02-25,1146,309-14-05044,미담,제2022-006호,055-346-9990,배득호,제조업(천연조미료 등),448,일반,foodmidam,,
